Geneid	RpS12_A_Ribo	RpS12_B_Ribo	RpS12_C_Ribo	Xrp1_A_Ribo	Xrp1_B_Ribo	Xrp1_C_Ribo
FBGN0034131	0	0	0	0	0	0
FBGN0034646	66	38	62	77	97	114
FBGN0259738	0	0	0	0	0	0
FBGN0034636	22	30	19	47	54	69
FBGN0033369	0	0	0	0	0	0
FBGN0050104	0	0	3	0	0	1
FBGN0034106	0	0	0	0	0	0
FBGN0265177	14	6	21	21	36	27
FBGN0053627	0	0	0	0	0	0
FBGN0010213	124	124	91	143	212	179
FBGN0033296	0	0	0	0	0	0
FBGN0034793	37	36	39	41	62	42
FBGN0033667	0	0	0	0	2	1
FBGN0263077	2	4	0	5	3	4
FBGN0033440	0	0	0	0	0	0
FBGN0085486	0	0	0	0	0	0
FBGN0004921	63	65	54	69	108	88
FBGN0015721	2	0	0	3	0	0
FBGN0033961	84	55	70	66	81	87
FBGN0033257	0	0	0	0	0	0
FBGN0034394	0	0	0	0	0	0
FBGN0265538	0	0	0	0	0	0
FBGN0033738	88	51	86	119	151	136
FBGN0261545	32	22	18	28	55	48
FBGN0034706	124	105	132	107	214	235
FBGN0028371	248	256	236	360	496	470
FBGN0011604	694	522	605	677	858	848
FBGN0062440	42	45	73	39	37	59
FBGN0033644	0	1	0	0	0	0
FBGN0027054	94	69	86	92	132	122
FBGN0262819	0	0	0	0	0	0
FBGN0000326	30	20	33	31	36	27
FBGN0085223	0	0	0	0	0	0
FBGN0261786	42	43	52	59	71	95
FBGN0033081	144	141	136	163	190	202
FBGN0053198	17	32	9	26	40	30
FBGN0033279	0	0	0	0	0	0
FBGN0033177	13	13	14	26	49	29
FBGN0024232	0	3	0	2	0	0
FBGN0033210	84	51	38	96	123	150
FBGN0050187	1	0	0	0	0	0
FBGN0035024	59	52	61	58	119	109
FBGN0034329	0	0	0	0	0	0
FBGN0040777	118	115	135	236	359	325
FBGN0263084	0	0	0	0	0	0
FBGN0025352	275	182	253	398	566	512
FBGN0262476	0	0	6	1	0	0
FBGN0034403	67	110	73	103	163	115
FBGN0050158	0	0	0	0	0	0
FBGN0050383	5	0	0	5	1	4
FBGN0034487	0	0	0	0	0	0
FBGN0022986	206	132	163	164	300	270
FBGN0034515	0	0	0	0	0	0
FBGN0034973	0	0	0	0	0	0
FBGN0033135	0	0	0	0	0	0
FBGN0034021	23	60	30	36	50	47
FBGN0033766	232	162	210	270	338	317
FBGN0050120	0	0	0	0	0	0
FBGN0041579	0	0	0	3	0	0
FBGN0004580	0	0	4	0	0	0
FBGN0033055	63	126	77	102	159	155
FBGN0259678	0	0	0	0	2	1
FBGN0261853	0	0	0	0	0	0
FBGN0035003	0	0	0	0	0	0
FBGN0262570	0	0	0	0	0	0
FBGN0013467	0	0	0	0	0	0
FBGN0259985	8	11	4	4	8	12
FBGN0033443	23	10	21	26	28	27
FBGN0050356	0	0	0	1	0	0
FBGN0034096	0	0	0	0	0	0
FBGN0010549	24	9	20	17	16	14
FBGN0259211	480	418	421	773	1004	896
FBGN0034577	113	141	112	136	217	202
FBGN0053964	4	12	15	7	11	15
FBGN0033484	0	0	8	0	1	0
FBGN0033970	0	4	0	0	1	0
FBGN0050083	0	0	0	0	0	0
FBGN0261854	170	212	181	244	335	404
FBGN0085408	125	105	120	134	260	160
FBGN0033351	70	65	62	77	84	72
FBGN0033789	0	0	0	2	0	3
FBGN0033785	54	30	39	97	131	101
FBGN0033905	0	3	0	1	4	2
FBGN0034844	0	0	0	0	0	0
FBGN0003091	0	0	0	3	2	3
FBGN0028561	0	0	0	0	0	0
FBGN0022027	7	15	13	15	20	22
FBGN0027495	208	176	159	158	289	334
FBGN0002567	1	5	11	14	24	6
FBGN0050392	13	0	8	18	32	20
FBGN0034545	0	0	0	0	0	0
FBGN0033724	3	10	4	6	5	1
FBGN0085425	0	0	0	0	0	0
FBGN0033886	318	386	363	374	574	558
FBGN0028424	1	0	4	0	0	1
FBGN0033168	0	0	0	0	0	0
FBGN0034351	38	33	41	53	79	75
FBGN0261596	961	874	802	1157	1482	1579
FBGN0034032	5	11	6	17	35	16
FBGN0034605	0	0	0	0	0	0
FBGN0046692	31	34	61	60	50	47
FBGN0250822	0	0	0	0	0	0
FBGN0020312	48	33	32	59	81	69
FBGN0005648	285	285	279	329	400	424
FBGN0050287	0	0	0	0	0	0
FBGN0010052	0	0	0	0	0	0
FBGN0063497	1	0	6	5	3	8
FBGN0034624	0	0	0	0	0	0
FBGN0259728	9	24	17	11	14	15
FBGN0033708	1	0	0	0	0	0
FBGN0033566	30	53	44	38	57	70
FBGN0003527	0	0	0	0	0	0
FBGN0263116	0	0	0	0	0	0
FBGN0035023	15	3	16	20	22	13
FBGN0041240	0	0	0	0	0	0
FBGN0263076	0	0	0	0	0	0
FBGN0033769	4	5	9	12	20	5
FBGN0035039	12	0	7	13	32	23
FBGN0033557	160	184	115	156	160	207
FBGN0033402	31	20	21	39	61	37
FBGN0033969	0	0	0	0	0	0
FBGN0033887	0	0	0	0	0	0
FBGN0034717	0	0	0	0	0	1
FBGN0034639	0	0	0	0	0	1
FBGN0042180	4	2	5	12	18	12
FBGN0029105	0	0	0	0	0	0
FBGN0034324	0	0	0	0	0	0
FBGN0053458	0	0	0	0	0	0
FBGN0034072	364	332	353	610	620	587
FBGN0033340	36	35	15	45	46	36
FBGN0034650	17	25	26	30	72	52
FBGN0034664	0	0	0	0	0	0
FBGN0259682	12	0	2	1	4	4
FBGN0005636	11	5	1	3	3	10
FBGN0259709	0	0	0	2	0	1
FBGN0039969	98	42	80	95	106	88
FBGN0033507	30	51	34	57	50	50
FBGN0263848	0	0	0	0	0	0
FBGN0050343	0	1	1	0	0	8
FBGN0033479	21	9	12	22	24	34
FBGN0040732	0	2	6	1	1	2
FBGN0015247	10	42	8	14	31	46
FBGN0034510	0	0	0	0	0	0
FBGN0010488	824	636	710	984	1355	1251
FBGN0033792	0	0	0	0	0	0
FBGN0014870	506	389	386	431	600	616
FBGN0034479	6	0	5	0	3	0
FBGN0050285	0	0	0	0	1	0
FBGN0033391	9	18	10	21	33	34
FBGN0026136	0	0	0	0	0	0
FBGN0050172	0	0	0	0	0	0
FBGN0034060	72	89	56	94	174	139
FBGN0085426	0	0	0	0	0	0
FBGN0034908	66	54	30	54	91	81
FBGN0035021	54	33	53	51	85	78
FBGN0058191	101	87	57	82	134	120
FBGN0033222	0	0	1	0	0	0
FBGN0050418	47	33	53	56	92	117
FBGN0050461	0	0	0	0	0	0
FBGN0050476	5	11	15	19	21	24
FBGN0259210	0	0	0	0	0	0
FBGN0034364	1	13	0	0	1	0
FBGN0040736	0	0	0	0	0	0
FBGN0034602	0	0	0	0	0	0
FBGN0033032	359	375	274	506	651	482
FBGN0033875	67	101	36	110	113	142
FBGN0034439	0	0	0	0	0	16
FBGN0004795	0	0	1	0	0	0
FBGN0004362	2507	2228	1783	2368	3283	3098
FBGN0033204	0	0	0	0	0	0
FBGN0262583	0	0	0	0	0	0
FBGN0033591	0	0	0	0	0	0
FBGN0034420	54	54	45	40	90	64
FBGN0259187	0	0	0	0	0	0
FBGN0287775	332	332	307	566	729	693
FBGN0267792	5	0	0	3	4	0
FBGN0033701	0	0	0	0	0	0
FBGN0000715	0	0	4	0	0	0
FBGN0034982	101	74	98	111	145	182
FBGN0034918	32	30	33	17	42	41
FBGN0028955	0	0	8	0	2	0
FBGN0028372	1	2	4	1	5	8
FBGN0021847	54	45	47	59	88	76
FBGN0033523	19	43	44	44	84	52
FBGN0033727	0	0	0	0	0	0
FBGN0033427	57	54	54	50	76	76
FBGN0016984	66	42	81	88	139	130
FBGN0034582	0	0	0	0	0	0
FBGN0035083	138	168	115	164	258	203
FBGN0026403	1	0	0	0	0	0
FBGN0033372	41	25	18	34	32	54
FBGN0050073	0	0	0	0	0	0
FBGN0262026	23	3	10	13	18	20
FBGN0034683	0	0	0	0	0	0
FBGN0033547	6	10	15	6	10	26
FBGN0010228	455	614	457	628	924	683
FBGN0050075	0	0	0	0	0	0
FBGN0033307	0	0	0	0	0	0
FBGN0053998	0	0	0	0	0	0
FBGN0033998	511	469	568	654	911	870
FBGN0086358	39	23	28	32	69	52
FBGN0004400	0	0	0	0	0	0
FBGN0033629	0	0	0	0	0	0
FBGN0050076	0	0	0	0	0	0
FBGN0013771	0	0	0	0	0	3
FBGN0264330	0	0	0	0	0	0
FBGN0033490	0	0	0	0	0	0
FBGN0034854	112	90	67	121	157	130
FBGN0033726	0	0	0	0	0	0
FBGN0042198	0	0	0	0	0	0
FBGN0053147	0	0	0	0	0	0
FBGN0033723	0	0	0	0	0	0
FBGN0034743	577	431	545	724	1073	1001
FBGN0034429	0	0	0	0	0	0
FBGN0013954	632	566	540	775	1243	1214
FBGN0026721	5	4	7	8	15	13
FBGN0034204	0	0	0	0	0	0
FBGN0001276	50	26	34	52	75	65
FBGN0033448	0	0	3	2	0	1
FBGN0033935	12	11	17	22	22	29
FBGN0021872	69	74	50	91	159	141
FBGN0260932	8	8	7	10	5	20
FBGN0034231	29	4	13	13	19	19
FBGN0085452	0	0	0	2	0	0
FBGN0260761	0	0	0	0	0	0
FBGN0033165	0	0	0	0	0	0
FBGN0010342	347	353	289	433	557	501
FBGN0259968	0	0	0	0	0	0
FBGN0028737	859	727	706	750	1212	1016
FBGN0259246	0	0	1	0	0	0
FBGN0033224	178	235	150	236	300	311
FBGN0033615	47	51	30	48	66	57
FBGN0085214	0	0	0	0	0	0
FBGN0266420	139	135	133	153	267	251
FBGN0033214	0	0	0	0	0	0
FBGN0033292	0	0	0	0	0	0
FBGN0050093	0	0	0	0	0	0
FBGN0033868	0	0	0	0	0	0
FBGN0003660	266	264	197	269	317	283
FBGN0263144	100	87	110	113	122	124
FBGN0034422	77	55	50	80	76	95
FBGN0086757	6	10	12	6	16	21
FBGN0033368	0	0	0	0	0	0
FBGN0034786	38	9	13	15	36	19
FBGN0050268	0	0	0	0	0	0
FBGN0004512	118	111	52	75	128	120
FBGN0050372	77	47	71	82	106	77
FBGN0033902	353	296	283	393	697	641
FBGN0034721	0	0	0	0	0	0
FBGN0000473	0	0	0	0	0	0
FBGN0284249	122	124	74	135	142	107
FBGN0035044	25	27	20	36	39	32
FBGN0000546	258	135	260	199	331	323
FBGN0033110	0	0	0	0	0	0
FBGN0011300	74	48	59	83	161	145
FBGN0033933	0	0	0	0	0	0
FBGN0050468	0	0	0	0	0	0
FBGN0264377	0	0	0	0	0	0
FBGN0034406	0	0	3	0	3	1
FBGN0033782	0	0	6	0	0	0
FBGN0260223	12	28	7	5	18	8
FBGN0001220	543	385	430	544	675	800
FBGN0026533	589	558	446	491	578	671
FBGN0022984	71	108	81	106	184	188
FBGN0034913	49	111	41	72	87	80
FBGN0026261	40	18	42	40	29	29
FBGN0027783	351	280	352	326	440	519
FBGN0026582	13	7	13	19	20	38
FBGN0034053	0	0	0	0	0	0
FBGN0034509	0	0	0	0	0	0
FBGN0027580	146	73	154	156	163	195
FBGN0033428	160	129	149	136	277	260
FBGN0259726	0	2	0	0	1	3
FBGN0050081	0	0	0	0	0	0
FBGN0011674	2	1	8	1	12	5
FBGN0003174	183	149	170	209	247	273
FBGN0034736	0	1	0	0	0	0
FBGN0033677	22	12	28	19	42	34
FBGN0033429	20	3	6	7	5	13
FBGN0003071	185	161	174	248	304	323
FBGN0050096	16	12	16	7	11	5
FBGN0033540	201	92	125	130	182	188
FBGN0085442	41	44	53	71	106	109
FBGN0054038	21	25	7	17	20	19
FBGN0035011	0	0	0	0	0	0
FBGN0034612	0	0	0	0	0	0
FBGN0025830	96	92	67	79	114	84
FBGN0034271	27	66	13	20	34	41
FBGN0025454	2	12	8	0	1	0
FBGN0033389	5	0	2	3	6	5
FBGN0262481	0	0	0	0	0	0
FBGN0261538	1	1	1	2	0	8
FBGN0033469	0	0	0	0	0	0
FBGN0050045	0	0	0	0	0	0
FBGN0034962	99	41	45	70	119	135
FBGN0035086	0	0	0	0	2	2
FBGN0034345	157	106	122	188	242	206
FBGN0053144	46	40	23	32	43	38
FBGN0261611	0	0	0	0	0	0
FBGN0265877	0	0	0	0	0	0
FBGN0261067	42	25	33	49	61	53
FBGN0033809	0	0	0	1	1	6
FBGN0034622	0	0	0	0	0	0
FBGN0261269	140	87	111	156	243	192
FBGN0263120	234	183	176	298	390	350
FBGN0026369	77	70	48	91	112	80
FBGN0050404	72	49	52	110	125	140
FBGN0033836	0	0	0	0	1	0
FBGN0063495	6	0	4	8	8	9
FBGN0050054	0	0	0	3	4	1
FBGN0034674	26	33	43	46	58	69
FBGN0034051	199	145	171	249	309	291
FBGN0000577	71	93	64	144	205	184
FBGN0261698	0	0	2	0	0	0
FBGN0025716	152	131	131	177	224	201
FBGN0034925	1	2	1	5	2	6
FBGN0033645	0	0	0	0	0	0
FBGN0033610	0	0	0	0	0	0
FBGN0001148	0	0	0	0	0	0
FBGN0034484	0	0	0	0	0	0
FBGN0033258	25	22	17	13	18	15
FBGN0260964	0	0	0	0	0	0
FBGN0050088	0	0	0	0	0	3
FBGN0053530	0	0	0	0	0	0
FBGN0050203	0	0	0	0	0	0
FBGN0033725	232	362	121	412	634	431
FBGN0033047	0	0	0	0	0	0
FBGN0033482	304	248	291	347	476	495
FBGN0263397	0	0	0	2	0	2
FBGN0050077	21	19	7	26	33	25
FBGN0019928	0	0	0	0	0	0
FBGN0283437	20	13	18	8	36	13
FBGN0261850	109	90	69	71	163	135
FBGN0033275	0	0	0	0	0	0
FBGN0033130	0	0	0	2	7	2
FBGN0050410	75	60	56	58	139	156
FBGN0034172	27	28	29	38	60	53
FBGN0034218	0	0	0	0	0	0
FBGN0034942	0	0	0	0	0	0
FBGN0265186	0	0	0	0	0	0
FBGN0033404	0	0	0	0	0	0
FBGN0033737	104	54	60	71	98	129
FBGN0265192	40	75	57	54	66	90
FBGN0033993	25	22	20	25	32	23
FBGN0034838	0	0	0	0	0	0
FBGN0050114	0	0	0	0	0	0
FBGN0050085	160	137	157	198	232	270
FBGN0034321	0	0	0	0	0	0
FBGN0035041	0	0	0	0	0	0
FBGN0034095	0	0	0	4	4	0
FBGN0034583	114	43	85	104	149	154
FBGN0002930	4	0	9	7	9	2
FBGN0263006	693	546	581	821	1356	1248
FBGN0033736	0	0	0	0	0	0
FBGN0034326	0	0	0	0	0	0
FBGN0053626	0	0	0	0	0	0
FBGN0033609	85	93	79	118	170	166
FBGN0034641	203	226	216	279	306	303
FBGN0033438	74	137	65	123	200	191
FBGN0034194	23	32	37	18	44	32
FBGN0260767	2	0	0	0	1	6
FBGN0004698	104	79	83	74	121	95
FBGN0033527	50	26	27	38	91	55
FBGN0033439	0	10	0	0	0	0
FBGN0034295	0	0	1	0	0	0
FBGN0259185	0	0	0	0	0	0
FBGN0034742	68	40	49	66	55	51
FBGN0034915	131	168	114	117	230	222
FBGN0262166	36	21	31	28	59	39
FBGN0085400	138	132	137	232	310	284
FBGN0266438	12	15	7	9	21	15
FBGN0263029	0	0	0	0	0	0
FBGN0024315	1	0	6	4	1	0
FBGN0034869	0	0	0	0	0	0
FBGN0034534	106	23	57	74	79	87
FBGN0085256	9	87	14	23	14	8
FBGN0033574	8	22	8	10	21	15
FBGN0033752	36	55	27	36	51	52
FBGN0022160	30	5	18	20	18	15
FBGN0016687	272	233	248	316	502	428
FBGN0045063	66	37	66	107	126	109
FBGN0085245	0	0	0	0	0	0
FBGN0034292	0	0	0	0	0	0
FBGN0085473	0	0	0	0	0	0
FBGN0033232	43	25	30	42	63	54
FBGN0034210	15	12	16	24	27	39
FBGN0010660	423	292	367	452	659	569
FBGN0033813	17	9	6	9	17	16
FBGN0034186	36	30	28	58	65	75
FBGN0003082	30	4	43	29	32	26
FBGN0033692	18	7	17	15	20	22
FBGN0053988	0	0	1	0	0	0
FBGN0034827	2	0	0	0	0	0
FBGN0050183	28	51	36	45	71	73
FBGN0053544	0	0	0	0	0	0
FBGN0034264	44	46	40	49	70	58
FBGN0034606	61	71	59	73	120	89
FBGN0015582	16	19	21	28	31	43
FBGN0263998	289	248	237	341	457	489
FBGN0027079	298	306	292	402	541	678
FBGN0283521	558	489	503	589	899	775
FBGN0053348	0	0	0	0	0	0
FBGN0085436	642	562	605	842	1101	1120
FBGN0028560	0	0	0	0	0	0
FBGN0033031	0	0	1	0	0	0
FBGN0034861	0	0	0	0	5	3
FBGN0260392	3	1	4	6	11	2
FBGN0263271	0	0	0	0	0	0
FBGN0050438	1	2	0	1	4	1
FBGN0033358	0	0	0	0	0	0
FBGN0050485	0	0	0	0	0	0
FBGN0263021	0	0	0	0	0	0
FBGN0011763	243	199	219	289	368	373
FBGN0000079	0	0	1	0	0	0
FBGN0026722	46	39	68	81	111	91
FBGN0033086	7	0	1	2	6	5
FBGN0013307	0	0	0	0	6	0
FBGN0014028	74	80	77	103	199	167
FBGN0033134	2	0	1	0	1	0
FBGN0034427	0	0	0	0	0	0
FBGN0033761	46	68	31	57	79	54
FBGN0004133	85	56	55	77	119	96
FBGN0034784	0	0	0	0	0	0
FBGN0000241	0	13	0	0	0	0
FBGN0033863	0	0	0	0	0	0
FBGN0033302	0	0	4	0	0	0
FBGN0022985	60	57	49	63	101	67
FBGN0034400	102	59	66	104	173	178
FBGN0034822	0	0	0	0	0	0
FBGN0033074	0	0	0	0	0	0
FBGN0033124	0	1	0	0	0	0
FBGN0033344	0	0	0	0	0	0
FBGN0040674	0	0	0	0	0	0
FBGN0033889	155	126	134	169	300	323
FBGN0014269	64	72	76	108	128	122
FBGN0034707	70	37	48	78	109	114
FBGN0026427	233	181	164	256	330	290
FBGN0035047	12	15	17	17	19	23
FBGN0034502	0	0	0	0	0	0
FBGN0284235	2	13	8	11	12	4
FBGN0003090	68	38	56	92	153	130
FBGN0265011	105	114	88	162	278	207
FBGN0287825	82	122	60	96	125	127
FBGN0040294	72	71	58	93	116	145
FBGN0033903	2	0	0	0	0	1
FBGN0033405	2	0	2	0	0	2
FBGN0033149	0	0	0	0	0	0
FBGN0024249	1	1	1	1	1	0
FBGN0085453	5	0	3	4	2	1
FBGN0034985	69	79	61	151	259	232
FBGN0033705	0	0	0	0	0	0
FBGN0053752	0	0	0	0	0	0
FBGN0034921	101	73	64	81	120	148
FBGN0020521	458	589	377	859	1270	1080
FBGN0027513	34	51	40	27	52	58
FBGN0027506	56	33	43	41	105	108
FBGN0034538	0	0	0	0	3	0
FBGN0263121	0	0	0	0	0	0
FBGN0086604	0	0	2	0	0	0
FBGN0052843	3	6	4	5	11	13
FBGN0033912	1090	918	986	1111	1411	1268
FBGN0034924	0	0	0	0	0	0
FBGN0016053	0	0	0	0	0	0
FBGN0050000	70	51	57	81	118	111
FBGN0033133	1	15	1	1	3	2
FBGN0033635	3	12	3	8	13	1
FBGN0026309	180	166	137	180	226	274
FBGN0034085	0	8	0	0	0	1
FBGN0033672	31	43	31	39	64	60
FBGN0050181	0	0	0	0	0	0
FBGN0033475	93	43	47	62	79	84
FBGN0033100	63	77	80	69	85	123
FBGN0034820	0	0	0	0	0	0
FBGN0267824	104	103	122	102	178	177
FBGN0040513	22	23	14	22	41	34
FBGN0033911	0	0	0	0	1	0
FBGN0085397	210	276	212	341	412	406
FBGN0033400	39	44	64	68	88	71
FBGN0262124	112	132	125	167	193	226
FBGN0063491	0	0	0	0	0	0
FBGN0041242	0	0	0	0	0	0
FBGN0005614	0	0	0	0	0	0
FBGN0050033	0	0	0	0	0	0
FBGN0050197	2	0	0	5	4	1
FBGN0033504	4	0	2	18	11	8
FBGN0054054	0	0	0	0	0	0
FBGN0033683	14	8	8	10	20	16
FBGN0050125	0	0	0	0	0	0
FBGN0013348	0	0	0	0	0	0
FBGN0050366	0	0	0	0	0	0
FBGN0040743	0	0	0	0	0	0
FBGN0002533	6	48	4	16	7	11
FBGN0050373	14	24	10	36	37	30
FBGN0034094	6	0	3	4	8	3
FBGN0284257	65	48	69	64	77	58
FBGN0033460	194	163	186	226	302	329
FBGN0263980	0	0	0	0	0	0
FBGN0085259	0	0	0	0	0	0
FBGN0050291	75	56	66	91	124	138
FBGN0028579	29	25	28	40	44	28
FBGN0053182	31	46	76	61	87	58
FBGN0019938	315	190	251	357	378	413
FBGN0050488	0	0	0	0	0	0
FBGN0037084	3	0	1	4	4	8
FBGN0034904	0	0	0	0	0	0
FBGN0034258	1396	1296	1169	1415	2109	2238
FBGN0034789	0	0	0	0	0	0
FBGN0050035	3	10	4	3	5	3
FBGN0033521	0	0	1	1	0	0
FBGN0003044	134	111	92	150	219	192
FBGN0050148	0	0	0	1	1	1
FBGN0033017	92	98	88	170	130	128
FBGN0260401	44	23	34	34	50	34
FBGN0033501	0	0	0	1	0	0
FBGN0050052	0	0	0	0	0	0
FBGN0261387	193	145	151	215	222	236
FBGN0050048	0	0	0	0	0	0
FBGN0263000	0	0	0	0	0	0
FBGN0035069	0	0	0	0	0	0
FBGN0033159	278	175	241	318	422	357
FBGN0033844	43	55	40	88	128	106
FBGN0033196	0	0	3	2	0	0
FBGN0261385	514	375	410	564	730	640
FBGN0063494	1	0	1	0	2	1
FBGN0287774	92	36	65	103	139	160
FBGN0042173	0	0	0	0	0	0
FBGN0033812	46	72	46	77	104	90
FBGN0016131	54	61	47	102	160	142
FBGN0003545	120	119	99	126	165	201
FBGN0033916	45	53	64	34	52	67
FBGN0033388	0	0	1	0	0	3
FBGN0011660	58	46	44	50	57	61
FBGN0025469	6	8	12	7	13	13
FBGN0050350	0	0	0	0	0	0
FBGN0027596	63	67	96	60	95	109
FBGN0010278	481	362	459	493	576	643
FBGN0034390	192	103	189	130	162	158
FBGN0033054	0	0	0	1	0	0
FBGN0010114	0	0	0	0	0	0
FBGN0033873	0	0	1	0	0	0
FBGN0034808	10	4	4	11	9	7
FBGN0033243	0	0	0	0	0	0
FBGN0261673	1	0	1	13	21	16
FBGN0034667	0	0	0	0	0	0
FBGN0033891	12	27	10	7	19	16
FBGN0033690	1	12	14	7	13	9
FBGN0085263	0	0	0	0	0	0
FBGN0013772	0	0	0	0	0	0
FBGN0265191	93	46	58	102	153	159
FBGN0023441	86	50	87	112	196	215
FBGN0013325	983	915	957	1150	1626	1708
FBGN0034488	245	167	256	268	355	352
FBGN0003256	78	28	35	68	78	62
FBGN0262739	315	313	366	425	692	595
FBGN0053519	6	0	0	0	4	0
FBGN0034997	44	31	48	62	99	106
FBGN0013548	50	58	61	65	112	111
FBGN0050278	0	0	0	0	0	0
FBGN0011236	52	37	46	44	62	75
FBGN0033653	28	24	31	32	42	38
FBGN0033778	0	0	0	0	0	0
FBGN0034728	131	85	81	110	122	147
FBGN0033787	0	0	1	1	0	1
FBGN0050094	17	16	4	1	15	6
FBGN0034462	118	180	79	150	198	152
FBGN0053527	0	0	0	0	0	0
FBGN0034225	11	37	1	0	1	1
FBGN0050359	16	19	19	19	22	14
FBGN0263102	406	413	333	519	704	714
FBGN0033317	164	153	138	175	188	209
FBGN0033304	0	0	0	1	1	1
FBGN0033185	37	58	45	69	69	61
FBGN0013732	46	30	46	80	117	102
FBGN0034537	100	105	74	93	164	144
FBGN0015949	150	172	145	214	312	282
FBGN0050375	0	1	0	0	0	0
FBGN0262820	0	0	0	0	0	0
FBGN0283480	0	0	0	0	0	0
FBGN0034907	0	0	0	0	0	0
FBGN0027548	353	427	314	410	615	629
FBGN0034113	53	63	37	49	53	88
FBGN0259729	0	0	0	0	0	0
FBGN0033784	9	10	4	9	13	12
FBGN0261439	261	182	249	316	484	579
FBGN0020506	0	0	0	0	0	0
FBGN0033601	0	0	0	0	0	0
FBGN0033132	0	12	1	0	0	0
FBGN0034530	4	1	11	17	14	6
FBGN0034803	4	0	8	0	6	5
FBGN0022740	0	0	0	0	0	0
FBGN0053476	0	0	0	0	0	0
FBGN0053757	0	0	0	0	0	0
FBGN0034490	1	0	0	2	2	1
FBGN0260798	128	240	135	139	158	139
FBGN0028497	44	28	21	51	73	56
FBGN0034288	0	0	0	18	10	568
FBGN0033733	0	0	0	0	0	0
FBGN0053506	58	38	40	70	85	98
FBGN0034069	0	0	0	0	0	0
FBGN0034552	0	0	0	0	0	0
FBGN0026602	7	0	5	6	13	7
FBGN0033316	56	49	57	66	98	79
FBGN0034010	3	22	7	13	6	0
FBGN0022960	98	116	95	125	188	192
FBGN0003353	24	7	18	13	12	6
FBGN0286784	1293	1109	1202	1662	2483	2480
FBGN0034243	212	231	194	241	326	364
FBGN0286813	259	205	161	220	328	336
FBGN0027525	153	118	99	103	163	145
FBGN0035004	0	0	0	0	0	0
FBGN0033594	0	0	0	0	0	0
FBGN0026393	0	0	0	0	0	0
FBGN0034054	34	25	22	19	21	34
FBGN0034576	44	40	25	37	52	61
FBGN0033041	0	0	0	0	0	0
FBGN0033229	7	3	16	13	23	12
FBGN0040502	0	0	0	0	0	0
FBGN0085390	0	0	0	0	0	0
FBGN0284246	84	67	96	96	127	142
FBGN0050005	5	4	4	9	5	3
FBGN0033654	4	0	3	10	8	12
FBGN0034249	110	51	81	104	162	174
FBGN0025334	0	0	0	0	0	0
FBGN0263113	0	0	0	0	1	0
FBGN0033729	0	0	0	0	0	0
FBGN0027585	117	80	148	177	231	207
FBGN0050108	15	1	8	7	6	14
FBGN0035046	30	50	32	50	66	59
FBGN0034435	0	0	0	0	0	0
FBGN0053200	0	0	0	0	0	0
FBGN0275436	19	12	17	20	28	37
FBGN0034433	45	73	42	91	134	123
FBGN0010316	61	73	52	68	90	100
FBGN0261041	0	0	0	0	0	0
FBGN0033582	0	0	0	0	0	0
FBGN0033277	0	0	0	0	0	0
FBGN0023477	281	255	221	289	413	400
FBGN0262807	0	0	0	0	0	0
FBGN0034290	3	8	0	4	3	0
FBGN0033350	33	19	25	36	53	58
FBGN0033983	0	0	0	0	0	0
FBGN0035070	0	0	0	0	0	0
FBGN0034248	13	13	22	12	18	14
FBGN0011296	2	10	1	2	3	1
FBGN0260959	52	41	65	73	93	66
FBGN0033985	0	0	0	0	0	0
FBGN0034662	0	0	0	0	0	0
FBGN0002534	12	15	5	16	3	18
FBGN0263999	0	0	0	0	0	0
FBGN0034659	0	0	0	1	2	0
FBGN0053145	8	4	10	15	9	22
FBGN0028669	0	0	0	0	0	0
FBGN0034880	1	0	0	0	3	0
FBGN0034423	0	0	0	0	0	0
FBGN0033973	11	6	11	21	25	29
FBGN0003391	1390	1147	1110	1756	2433	2318
FBGN0026378	44	20	36	65	75	62
FBGN0001091	355	350	286	483	685	772
FBGN0033872	0	0	0	0	1	0
FBGN0288232	0	0	0	0	0	0
FBGN0034481	0	0	0	0	0	0
FBGN0050325	0	0	0	0	0	0
FBGN0033366	0	0	0	0	0	3
FBGN0265762	0	0	0	0	0	0
FBGN0025578	2	0	4	4	0	0
FBGN0033079	0	0	0	0	1	0
FBGN0033129	0	0	0	0	0	0
FBGN0016641	7	12	16	12	25	21
FBGN0034816	7	2	6	6	5	10
FBGN0015872	25	30	24	22	25	36
FBGN0034783	0	0	0	0	0	0
FBGN0033216	0	0	0	0	0	0
FBGN0264560	138	138	113	137	196	248
FBGN0026754	0	0	0	0	0	0
FBGN0034842	0	0	0	0	0	0
FBGN0061198	51	43	65	78	87	97
FBGN0034313	105	61	84	95	188	162
FBGN0001319	10	5	14	28	48	46
FBGN0033650	0	0	0	0	0	0
FBGN0033453	24	42	24	28	33	45
FBGN0035057	16	13	14	18	37	26
FBGN0035032	181	200	162	275	428	380
FBGN0034928	4	4	3	8	6	4
FBGN0034989	76	64	65	94	121	103
FBGN0041233	0	0	0	0	0	0
FBGN0034703	63	40	47	49	56	63
FBGN0033948	3	0	7	8	10	6
FBGN0054005	0	0	0	0	0	0
FBGN0033212	136	117	156	178	279	287
FBGN0033067	0	0	0	0	0	0
FBGN0086519	0	0	0	0	0	0
FBGN0050379	0	1	0	0	0	0
FBGN0033373	0	0	1	5	9	7
